ID,Category,Subject,Content,Used Count
851,Close,One last thought about your future,"Hi [First Name],

I'll keep this short.

Every week you wait is a week closer to a closed application window.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Germany - zero tuition at public universities, just a small semester fee. Your country is next.

If you're serious about studying abroad in 2026 - Reply YES and we'll send you the Pre-Qualification Form: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Proudly African,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
852,Close,Don't let 2026 pass you by,"Hi [First Name],

Quick and to the point.

Seats in our current intake batch are limited so our specialists can give each file real attention.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into France - as little as EUR2,000/year for a Master's at a public university. Your country is next.

If you're serious about studying abroad in 2026 - Book your spot by filling this out: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Best regards,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
853,Close,Last chance to lock in your spot,"Hi [First Name],

Last note from me on this for now.

The 2026/2027 intake deadlines are 2-4 months away. If you don't start now, you'll wait another year.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Norway - zero tuition at public universities, even for international students. Your country is next.

If you're serious about studying abroad in 2026 - Start here - it takes 3 minutes: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Cheers,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
854,Close,Closing soon: your application window,"Hi [First Name],

Before I close your file, one more thing.

Applications for this cycle close soon, and processing takes time we can't rush at the last minute.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Finland - low-cost degrees with a strong quality-of-life reputation. Your country is next.

If you're serious about studying abroad in 2026 - Check if you qualify: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Rooting for you,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
855,Close,Before you close this email - read this,"Hi [First Name],

This is the last email in this sequence.

Every week you wait is a week closer to a closed application window.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Belgium - affordable tuition and a central location for European study. Your country is next.

If you're serious about studying abroad in 2026 - Claim your free eligibility check: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Proudly African,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
856,Close,Scholarship deadlines in 60 days - act now,"Hi [First Name],

I'll keep this short.

Seats in our current intake batch are limited so our specialists can give each file real attention.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Netherlands - moderate tuition with globally-ranked universities. Your country is next.

If you're serious about studying abroad in 2026 - Take the next step now: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Best regards,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
857,Close,Final call - 2026/2027 intake closing,"Hi [First Name],

Quick and to the point.

The 2026/2027 intake deadlines are 2-4 months away. If you don't start now, you'll wait another year.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Germany (DAAD) - full tuition, monthly stipend, and travel support. Your country is next.

If you're serious about studying abroad in 2026 - Fill out our free 3-minute Pre-Qualification Form here: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Cheers,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
858,Close,One last thought about your future,"Hi [First Name],

Last note from me on this for now.

Applications for this cycle close soon, and processing takes time we can't rush at the last minute.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into UK (Chevening) - full tuition, living costs, and a Master's at a top UK university. Your country is next.

If you're serious about studying abroad in 2026 - Reply YES and we'll send you the Pre-Qualification Form: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Rooting for you,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
859,Close,Don't let 2026 pass you by,"Hi [First Name],

Before I close your file, one more thing.

Every week you wait is a week closer to a closed application window.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into China (CSC) - 100% tuition, accommodation, health insurance, and a monthly stipend. Your country is next.

If you're serious about studying abroad in 2026 - Book your spot by filling this out: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Proudly African,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
860,Close,Last chance to lock in your spot,"Hi [First Name],

This is the last email in this sequence.

Seats in our current intake batch are limited so our specialists can give each file real attention.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Turkey (Turkiye Burslari) - tuition, accommodation, flights, and a monthly stipend. Your country is next.

If you're serious about studying abroad in 2026 - Start here - it takes 3 minutes: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Best regards,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
861,Close,Closing soon: your application window,"Hi [First Name],

I'll keep this short.

The 2026/2027 intake deadlines are 2-4 months away. If you don't start now, you'll wait another year.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into EU (Erasmus Mundus) - tuition, travel, and a monthly allowance across multiple countries. Your country is next.

If you're serious about studying abroad in 2026 - Check if you qualify: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Cheers,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
862,Close,Before you close this email - read this,"Hi [First Name],

Quick and to the point.

Applications for this cycle close soon, and processing takes time we can't rush at the last minute.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Commonwealth - full funding for students from Commonwealth nations. Your country is next.

If you're serious about studying abroad in 2026 - Claim your free eligibility check: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Rooting for you,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
863,Close,Scholarship deadlines in 60 days - act now,"Hi [First Name],

Last note from me on this for now.

Every week you wait is a week closer to a closed application window.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Germany - zero tuition at public universities, just a small semester fee. Your country is next.

If you're serious about studying abroad in 2026 - Take the next step now: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Proudly African,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
864,Close,Final call - 2026/2027 intake closing,"Hi [First Name],

Before I close your file, one more thing.

Seats in our current intake batch are limited so our specialists can give each file real attention.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into France - as little as EUR2,000/year for a Master's at a public university. Your country is next.

If you're serious about studying abroad in 2026 - Fill out our free 3-minute Pre-Qualification Form here: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Best regards,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
865,Close,One last thought about your future,"Hi [First Name],

This is the last email in this sequence.

The 2026/2027 intake deadlines are 2-4 months away. If you don't start now, you'll wait another year.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Norway - zero tuition at public universities, even for international students. Your country is next.

If you're serious about studying abroad in 2026 - Reply YES and we'll send you the Pre-Qualification Form: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Cheers,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
866,Close,Don't let 2026 pass you by,"Hi [First Name],

I'll keep this short.

Applications for this cycle close soon, and processing takes time we can't rush at the last minute.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Finland - low-cost degrees with a strong quality-of-life reputation. Your country is next.

If you're serious about studying abroad in 2026 - Book your spot by filling this out: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Rooting for you,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
867,Close,Last chance to lock in your spot,"Hi [First Name],

Quick and to the point.

Every week you wait is a week closer to a closed application window.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Belgium - affordable tuition and a central location for European study. Your country is next.

If you're serious about studying abroad in 2026 - Start here - it takes 3 minutes: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Proudly African,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
868,Close,Closing soon: your application window,"Hi [First Name],

Last note from me on this for now.

Seats in our current intake batch are limited so our specialists can give each file real attention.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Netherlands - moderate tuition with globally-ranked universities. Your country is next.

If you're serious about studying abroad in 2026 - Check if you qualify: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Best regards,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
869,Close,Before you close this email - read this,"Hi [First Name],

Before I close your file, one more thing.

The 2026/2027 intake deadlines are 2-4 months away. If you don't start now, you'll wait another year.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Germany (DAAD) - full tuition, monthly stipend, and travel support. Your country is next.

If you're serious about studying abroad in 2026 - Claim your free eligibility check: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Cheers,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
870,Close,Scholarship deadlines in 60 days - act now,"Hi [First Name],

This is the last email in this sequence.

Applications for this cycle close soon, and processing takes time we can't rush at the last minute.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into UK (Chevening) - full tuition, living costs, and a Master's at a top UK university. Your country is next.

If you're serious about studying abroad in 2026 - Take the next step now: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Rooting for you,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
871,Close,Final call - 2026/2027 intake closing,"Hi [First Name],

I'll keep this short.

Every week you wait is a week closer to a closed application window.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into China (CSC) - 100% tuition, accommodation, health insurance, and a monthly stipend. Your country is next.

If you're serious about studying abroad in 2026 - Fill out our free 3-minute Pre-Qualification Form here: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Proudly African,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
872,Close,One last thought about your future,"Hi [First Name],

Quick and to the point.

Seats in our current intake batch are limited so our specialists can give each file real attention.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Turkey (Turkiye Burslari) - tuition, accommodation, flights, and a monthly stipend. Your country is next.

If you're serious about studying abroad in 2026 - Reply YES and we'll send you the Pre-Qualification Form: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Best regards,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
873,Close,Don't let 2026 pass you by,"Hi [First Name],

Last note from me on this for now.

The 2026/2027 intake deadlines are 2-4 months away. If you don't start now, you'll wait another year.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into EU (Erasmus Mundus) - tuition, travel, and a monthly allowance across multiple countries. Your country is next.

If you're serious about studying abroad in 2026 - Book your spot by filling this out: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Cheers,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
874,Close,Last chance to lock in your spot,"Hi [First Name],

Before I close your file, one more thing.

Applications for this cycle close soon, and processing takes time we can't rush at the last minute.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Commonwealth - full funding for students from Commonwealth nations. Your country is next.

If you're serious about studying abroad in 2026 - Start here - it takes 3 minutes: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Rooting for you,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
875,Close,Closing soon: your application window,"Hi [First Name],

This is the last email in this sequence.

Every week you wait is a week closer to a closed application window.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Germany - zero tuition at public universities, just a small semester fee. Your country is next.

If you're serious about studying abroad in 2026 - Check if you qualify: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Proudly African,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
876,Close,Before you close this email - read this,"Hi [First Name],

I'll keep this short.

Seats in our current intake batch are limited so our specialists can give each file real attention.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into France - as little as EUR2,000/year for a Master's at a public university. Your country is next.

If you're serious about studying abroad in 2026 - Claim your free eligibility check: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Best regards,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
877,Close,Scholarship deadlines in 60 days - act now,"Hi [First Name],

Quick and to the point.

The 2026/2027 intake deadlines are 2-4 months away. If you don't start now, you'll wait another year.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Norway - zero tuition at public universities, even for international students. Your country is next.

If you're serious about studying abroad in 2026 - Take the next step now: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Cheers,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
878,Close,Final call - 2026/2027 intake closing,"Hi [First Name],

Last note from me on this for now.

Applications for this cycle close soon, and processing takes time we can't rush at the last minute.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Finland - low-cost degrees with a strong quality-of-life reputation. Your country is next.

If you're serious about studying abroad in 2026 - Fill out our free 3-minute Pre-Qualification Form here: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Rooting for you,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
879,Close,One last thought about your future,"Hi [First Name],

Before I close your file, one more thing.

Every week you wait is a week closer to a closed application window.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Belgium - affordable tuition and a central location for European study. Your country is next.

If you're serious about studying abroad in 2026 - Reply YES and we'll send you the Pre-Qualification Form: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Proudly African,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
880,Close,Don't let 2026 pass you by,"Hi [First Name],

This is the last email in this sequence.

Seats in our current intake batch are limited so our specialists can give each file real attention.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Netherlands - moderate tuition with globally-ranked universities. Your country is next.

If you're serious about studying abroad in 2026 - Book your spot by filling this out: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Best regards,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
881,Close,Last chance to lock in your spot,"Hi [First Name],

I'll keep this short.

The 2026/2027 intake deadlines are 2-4 months away. If you don't start now, you'll wait another year.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Germany (DAAD) - full tuition, monthly stipend, and travel support. Your country is next.

If you're serious about studying abroad in 2026 - Start here - it takes 3 minutes: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Cheers,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
882,Close,Closing soon: your application window,"Hi [First Name],

Quick and to the point.

Applications for this cycle close soon, and processing takes time we can't rush at the last minute.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into UK (Chevening) - full tuition, living costs, and a Master's at a top UK university. Your country is next.

If you're serious about studying abroad in 2026 - Check if you qualify: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Rooting for you,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
883,Close,Before you close this email - read this,"Hi [First Name],

Last note from me on this for now.

Every week you wait is a week closer to a closed application window.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into China (CSC) - 100% tuition, accommodation, health insurance, and a monthly stipend. Your country is next.

If you're serious about studying abroad in 2026 - Claim your free eligibility check: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Proudly African,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
884,Close,Scholarship deadlines in 60 days - act now,"Hi [First Name],

Before I close your file, one more thing.

Seats in our current intake batch are limited so our specialists can give each file real attention.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Turkey (Turkiye Burslari) - tuition, accommodation, flights, and a monthly stipend. Your country is next.

If you're serious about studying abroad in 2026 - Take the next step now: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Best regards,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
885,Close,Final call - 2026/2027 intake closing,"Hi [First Name],

This is the last email in this sequence.

The 2026/2027 intake deadlines are 2-4 months away. If you don't start now, you'll wait another year.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into EU (Erasmus Mundus) - tuition, travel, and a monthly allowance across multiple countries. Your country is next.

If you're serious about studying abroad in 2026 - Fill out our free 3-minute Pre-Qualification Form here: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Cheers,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
886,Close,One last thought about your future,"Hi [First Name],

I'll keep this short.

Applications for this cycle close soon, and processing takes time we can't rush at the last minute.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Commonwealth - full funding for students from Commonwealth nations. Your country is next.

If you're serious about studying abroad in 2026 - Reply YES and we'll send you the Pre-Qualification Form: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Rooting for you,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
887,Close,Don't let 2026 pass you by,"Hi [First Name],

Quick and to the point.

Every week you wait is a week closer to a closed application window.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Germany - zero tuition at public universities, just a small semester fee. Your country is next.

If you're serious about studying abroad in 2026 - Book your spot by filling this out: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Proudly African,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
888,Close,Last chance to lock in your spot,"Hi [First Name],

Last note from me on this for now.

Seats in our current intake batch are limited so our specialists can give each file real attention.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into France - as little as EUR2,000/year for a Master's at a public university. Your country is next.

If you're serious about studying abroad in 2026 - Start here - it takes 3 minutes: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Best regards,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
889,Close,Closing soon: your application window,"Hi [First Name],

Before I close your file, one more thing.

The 2026/2027 intake deadlines are 2-4 months away. If you don't start now, you'll wait another year.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Norway - zero tuition at public universities, even for international students. Your country is next.

If you're serious about studying abroad in 2026 - Check if you qualify: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Cheers,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
890,Close,Before you close this email - read this,"Hi [First Name],

This is the last email in this sequence.

Applications for this cycle close soon, and processing takes time we can't rush at the last minute.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Finland - low-cost degrees with a strong quality-of-life reputation. Your country is next.

If you're serious about studying abroad in 2026 - Claim your free eligibility check: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Rooting for you,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
891,Close,Scholarship deadlines in 60 days - act now,"Hi [First Name],

I'll keep this short.

Every week you wait is a week closer to a closed application window.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Belgium - affordable tuition and a central location for European study. Your country is next.

If you're serious about studying abroad in 2026 - Take the next step now: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Proudly African,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
892,Close,Final call - 2026/2027 intake closing,"Hi [First Name],

Quick and to the point.

Seats in our current intake batch are limited so our specialists can give each file real attention.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Netherlands - moderate tuition with globally-ranked universities. Your country is next.

If you're serious about studying abroad in 2026 - Fill out our free 3-minute Pre-Qualification Form here: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Best regards,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
893,Close,One last thought about your future,"Hi [First Name],

Last note from me on this for now.

The 2026/2027 intake deadlines are 2-4 months away. If you don't start now, you'll wait another year.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into Germany (DAAD) - full tuition, monthly stipend, and travel support. Your country is next.

If you're serious about studying abroad in 2026 - Reply YES and we'll send you the Pre-Qualification Form: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Cheers,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
894,Close,Don't let 2026 pass you by,"Hi [First Name],

Before I close your file, one more thing.

Applications for this cycle close soon, and processing takes time we can't rush at the last minute.

We've helped students from Nigeria, Ghana, Kenya, Cameroon, Senegal, and South Africa get into UK (Chevening) - full tuition, living costs, and a Master's at a top UK university. Your country is next.

If you're serious about studying abroad in 2026 - Book your spot by filling this out: https://docs.google.com/forms/d/e/1FAIpQLScCZFLY1scNHkzUx6X7NwMj3BGbc1YxbEi0kScherxe5oMnsA/viewform

If not, just reply STOP and I'll close your file. No hard feelings. But don't let 2026 pass you by.

Rooting for you,
Scholarship Assistant

To unsubscribe, reply with STOP.",0
